Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,21,1,1,1,1,1,3,1,3,5,1157,112,45,55,11,672,759,83,1,
2013,22,1,1,1,1,1,3,1,4,6,1119,125,44,65,15,703,790,86,4,
2014,24,1,1,1,1,1,4,1,4,6,1216,115,49,59,7,703,795,66,5,
2015,25,1,1,1,1,1,4,1,4,7,1216,95,28,60,5,699,816,63,6,
2016,26,1,1,1,1,1,4,1,5,6,1242,165,37,118,9,688,854,57,11,
2017,25,1,1,1,1,1,4,1,4,5,1247,167,37,119,9,690,854,58,11,
2018,26,1,1,1,1,1,4,1,4,6,1251,169,37,121,9,692,856,60,11,
2019,26,1,1,1,1,1,4,1,4,6,1254,171,37,123,9,694,858,62,11,
2020,26,1,1,1,1,1,4,1,4,6,1257,173,37,125,10,696,860,63,11,
2021,26,1,1,1,1,1,4,1,4,6,1261,175,37,127,10,698,862,65,12,
