Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,127,1,2,31,4,1,18,3,7,5,6690,49,10,24,15,716,817,65,1,
2013,131,1,3,29,5,1,20,3,7,5,6701,52,9,28,14,712,815,57,1,
2014,130,1,4,31,4,1,23,3,7,4,6724,48,5,27,14,728,828,49,4,
2015,143,1,4,34,6,1,27,3,7,4,6724,56,9,33,13,718,827,46,1,
2016,133,1,3,33,6,1,23,4,6,3,6745,34,5,18,10,728,824,54,1,
2017,133,1,3,32,5,1,22,4,5,3,6787,34,4,18,10,731,825,55,1,
2018,133,1,3,33,5,1,22,4,5,3,6803,34,4,18,10,733,827,57,1,
2019,134,1,3,33,5,1,22,4,5,3,6822,35,4,18,10,735,829,58,1,
2020,135,1,3,33,5,1,22,4,5,3,6841,35,4,19,11,738,831,60,1,
2021,136,1,3,33,6,1,22,4,5,3,6860,36,4,19,11,740,833,62,1,
