Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,41,1,1,6,3,4,1,1,2,2,4835,210,80,115,14,593,763,55,4,
2013,44,1,1,7,4,5,1,1,2,2,4587,181,74,91,15,605,747,65,4,
2014,45,1,2,6,4,3,1,1,2,4,4635,144,43,86,14,621,737,49,3,
2015,45,1,1,5,4,3,1,1,3,5,4589,165,42,108,14,648,748,44,3,
2016,44,1,1,5,4,3,1,1,3,4,4599,134,33,88,12,676,756,30,1,
2017,43,1,1,5,4,3,0,1,2,3,4607,135,33,88,12,674,757,31,1,
2018,44,1,1,5,4,3,1,1,2,3,4622,136,33,90,12,676,758,31,1,
2019,44,1,1,5,4,3,1,1,2,3,4634,138,33,91,13,678,760,32,1,
2020,44,1,1,5,4,3,1,1,2,4,4647,140,33,93,13,680,762,33,1,
2021,44,1,1,5,4,3,1,1,2,4,4660,142,33,94,13,682,763,34,1,
