Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,4,1,1,1,1,1,1,1,1,1,176,164,62,39,62,840,937,68,1,
2013,3,1,1,1,1,1,1,1,1,1,183,174,65,49,60,808,934,54,1,
2014,1,1,1,1,1,1,1,1,1,1,184,179,54,59,65,815,945,65,1,
2015,2,1,1,1,1,1,1,1,1,1,235,93,46,46,1,808,927,89,1,
2016,2,1,1,1,1,1,1,1,1,1,198,25,1,25,1,833,969,80,1,
2017,1,1,1,1,1,1,1,1,1,1,196,26,1,25,1,836,972,81,1,
2018,1,1,1,1,1,1,1,1,1,1,197,26,1,26,1,839,974,83,1,
2019,1,1,1,1,1,1,1,1,1,1,197,26,1,26,1,841,976,86,1,
2020,1,1,1,1,1,1,1,1,1,1,198,27,1,26,1,844,978,88,1,
2021,1,1,1,1,1,1,1,1,1,1,198,27,1,27,1,846,981,91,1,
