Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,2429,4,61,229,378,123,442,108,151,38,48579,90,28,54,7,695,802,92,1,
2013,2425,5,65,215,387,119,430,114,157,41,48965,92,27,56,7,698,808,87,2,
2014,2457,3,68,217,402,127,445,111,154,43,50011,93,26,58,7,688,805,87,1,
2015,2500,4,67,225,425,138,424,118,154,37,49403,96,27,59,8,693,807,87,1,
2016,2539,4,79,230,422,130,420,126,151,54,49761,89,28,51,9,692,801,84,1,
2017,2546,3,80,230,423,128,424,126,150,56,49949,90,27,51,9,693,802,86,1,
2018,2560,3,80,232,427,128,425,128,149,56,50082,91,27,52,9,695,804,88,1,
2019,2574,3,81,234,431,129,426,129,149,57,50220,92,27,53,9,697,806,91,1,
2020,2587,3,82,235,435,129,427,131,148,57,50358,93,27,54,10,699,808,94,1,
2021,2601,3,82,237,438,129,428,132,148,58,50497,94,28,55,10,701,809,96,1,
