Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,51,2,3,9,2,4,3,3,1,4,2238,161,25,118,16,745,861,51,3,
2013,50,2,3,9,2,2,2,3,2,5,2108,160,39,100,20,750,867,58,3,
2014,51,4,2,8,2,1,4,3,2,4,2149,161,34,83,43,760,876,51,3,
2015,47,4,2,8,1,1,4,3,2,4,2155,173,36,93,43,774,860,24,6,
2016,46,6,2,10,1,1,2,2,2,4,2191,159,30,86,42,783,860,33,1,
2017,46,6,2,9,1,1,1,2,1,3,2201,160,29,87,42,783,863,34,1,
2018,46,6,2,10,1,1,2,2,1,4,2207,162,29,88,44,786,864,35,1,
2019,46,6,2,10,1,1,2,2,1,4,2213,164,30,90,45,788,866,36,1,
2020,46,6,2,10,1,1,2,2,1,4,2219,166,30,91,46,790,868,37,1,
2021,47,6,2,10,1,1,2,2,1,4,2225,168,30,92,48,793,870,39,1,
