Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,5,2,1,1,1,1,1,1,1,1,207,526,410,101,14,478,521,1,1,
2013,5,2,1,1,1,1,1,1,1,1,200,510,405,90,15,540,540,60,1,
2014,4,2,1,1,1,1,1,1,1,1,155,316,174,122,19,722,787,70,1,
2015,5,2,1,1,1,1,1,1,1,1,198,252,141,101,10,631,777,55,1,
2016,6,2,1,1,1,1,1,1,1,1,225,351,213,124,13,582,733,48,1,
2017,5,2,1,1,1,1,1,1,1,1,225,354,217,125,13,594,735,49,1,
2018,5,2,1,1,1,1,1,1,1,1,225,359,217,128,14,595,736,51,1,
2019,5,2,1,1,1,1,1,1,1,1,226,363,217,130,14,597,738,52,1,
2020,5,2,1,1,1,1,1,1,1,1,226,368,217,132,15,598,740,54,1,
2021,5,2,1,1,1,1,1,1,1,1,227,372,217,134,15,600,741,55,1,
