Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,10,1,1,7,1,2,1,1,1,1,678,258,23,174,60,685,762,10,1,
2013,8,1,1,5,1,2,1,1,1,1,566,263,33,167,61,690,770,19,1,
2014,7,1,1,4,1,2,1,1,1,1,705,317,59,214,43,763,848,26,1,
2015,8,1,1,4,1,3,1,1,1,1,558,286,80,137,68,772,833,73,1,
2016,8,1,1,4,1,3,1,1,1,1,611,152,60,68,22,746,816,63,1,
2017,7,1,1,4,1,2,1,1,1,1,613,155,59,70,22,747,818,62,1,
2018,7,1,1,4,1,2,1,1,1,1,614,157,59,71,23,749,820,64,1,
2019,7,1,1,4,1,2,1,1,1,1,616,159,59,72,23,751,822,65,1,
2020,7,1,1,4,1,2,1,1,1,1,618,161,59,74,24,754,824,67,1,
2021,8,1,1,4,1,2,1,1,1,1,619,163,59,75,25,756,826,69,1,
