Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,298,3,12,17,32,7,45,8,25,10,6231,102,5,78,18,637,799,121,3,
2013,290,2,10,19,25,6,43,8,25,13,6205,111,5,84,21,636,807,103,1,
2014,293,1,12,22,23,9,42,9,26,13,6232,81,1,68,11,627,809,83,1,
2015,305,2,11,21,25,9,45,9,27,12,6290,93,2,85,5,633,804,68,1,
2016,293,1,11,19,24,9,40,6,26,11,6070,93,1,88,3,651,808,55,1,
2017,293,0,11,19,23,9,39,6,25,11,6084,94,0,89,3,652,810,57,1,
2018,295,0,11,19,24,9,39,6,25,11,6101,95,0,90,3,654,811,58,1,
2019,296,0,11,19,24,9,39,6,25,11,6118,96,0,92,3,656,813,60,1,
2020,298,0,11,19,24,9,40,6,25,11,6135,97,0,93,3,658,815,62,1,
2021,299,0,11,19,24,9,40,6,25,11,6152,99,0,95,3,660,817,63,1,
