Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,109,4,3,17,7,9,4,3,14,4,8740,182,82,95,4,623,755,23,1,
2013,121,4,3,22,8,9,5,3,15,6,8792,169,79,84,4,616,756,23,1,
2014,129,5,3,21,8,11,6,3,14,8,9359,182,80,96,6,617,756,23,1,
2015,140,4,3,26,7,12,6,4,15,8,9671,203,93,103,6,606,753,30,1,
2016,130,4,3,23,7,11,7,6,13,9,9830,177,75,95,5,636,747,34,1,
2017,129,4,3,22,7,10,7,5,12,9,9853,178,74,96,5,639,748,34,1,
2018,129,4,3,22,7,10,7,5,12,9,9878,180,74,97,5,641,750,35,1,
2019,130,4,3,22,7,10,7,5,12,9,9905,182,74,99,5,643,752,36,1,
2020,131,4,3,22,7,10,7,6,12,9,9932,185,74,101,5,645,753,37,1,
2021,131,4,3,23,7,10,7,6,12,9,9960,187,74,102,5,647,755,38,1,
