Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,519,1,12,50,63,48,64,25,24,14,25384,169,69,86,13,616,744,51,1,
2013,538,1,12,50,61,51,70,23,23,16,25584,201,81,107,12,609,748,61,1,
2014,529,1,11,53,59,51,62,25,25,19,26356,217,95,108,13,610,747,59,2,
2015,545,1,14,57,60,53,66,25,22,21,26600,229,96,116,15,621,753,56,1,
2016,549,1,13,60,64,52,68,26,20,22,26697,212,84,112,15,626,751,52,1,
2017,551,1,12,59,64,51,67,26,20,22,26826,214,84,113,15,626,752,53,1,
2018,554,1,12,60,65,51,67,26,20,22,26894,217,84,115,15,628,754,55,1,
2019,557,1,12,60,65,51,68,27,20,22,26968,219,84,117,16,630,755,56,1,
2020,560,1,13,61,66,52,68,27,20,22,27042,222,84,119,16,632,757,58,1,
2021,563,1,13,61,66,52,68,27,19,23,27117,225,84,121,17,634,759,59,1,
