Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,291,1,11,26,30,34,7,17,30,10,23678,396,98,275,22,581,808,78,9,
2013,279,1,11,25,29,31,5,16,30,12,23940,406,105,280,20,595,818,76,11,
2014,272,1,12,22,28,29,8,14,29,12,22660,397,96,277,22,609,826,86,12,
2015,275,1,11,25,30,28,7,12,30,14,22457,385,92,271,21,604,820,88,12,
2016,277,1,12,26,31,31,9,11,31,13,21627,406,111,270,24,608,811,93,10,
2017,277,1,12,25,31,31,9,11,30,12,21695,411,111,274,24,610,813,95,10,
2018,279,1,12,25,31,31,9,11,30,13,21752,416,111,279,25,612,815,98,10,
2019,280,1,12,25,31,31,9,11,30,13,21812,421,111,283,26,614,816,101,10,
2020,282,1,12,26,31,31,9,11,30,13,21872,426,111,288,27,616,818,104,10,
2021,283,1,12,26,32,31,9,11,30,13,21932,432,111,292,27,617,820,106,11,
