Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,8,1,2,5,1,1,1,1,1,1,862,29,1,29,1,696,774,4,1,
2013,8,1,2,4,1,1,1,1,1,1,926,26,1,26,1,698,771,22,1,
2014,9,1,2,5,1,1,1,1,1,1,1117,22,1,22,1,666,760,11,1,
2015,9,1,1,5,1,1,1,1,1,1,1031,33,1,26,7,654,757,12,1,
2016,9,1,1,5,1,1,2,1,1,1,1029,7,1,1,7,624,748,27,1,
2017,8,1,1,5,1,1,1,1,1,1,1037,6,1,1,6,627,749,27,1,
2018,9,1,1,5,1,1,1,1,1,1,1039,7,1,1,6,629,751,28,1,
2019,9,1,1,5,1,1,1,1,1,1,1042,7,1,1,6,631,753,29,1,
2020,9,1,1,5,1,1,2,1,1,1,1045,7,1,1,7,633,754,30,1,
2021,9,1,1,5,1,1,2,1,1,1,1048,7,1,1,7,634,756,30,1,
