Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,355,1,27,25,27,32,79,26,19,4,32613,446,43,401,1,354,859,68,7,
2013,373,1,26,25,32,32,85,31,23,4,33199,455,48,403,3,355,847,68,8,
2014,388,1,26,27,30,32,90,33,24,3,33385,433,47,383,2,358,840,68,7,
2015,415,1,26,27,30,38,95,33,26,4,33303,414,46,364,3,355,839,68,5,
2016,456,1,28,30,31,37,105,31,25,5,33292,404,40,360,4,339,844,75,9,
2017,453,1,28,30,31,36,104,31,24,4,33461,409,40,366,4,340,846,77,9,
2018,456,1,28,30,31,36,104,31,24,4,33541,414,40,372,4,341,847,79,9,
2019,459,1,28,30,31,36,104,32,24,4,33635,419,40,378,4,342,849,81,9,
2020,461,1,29,30,32,36,105,32,24,5,33727,425,40,384,4,343,851,83,10,
2021,464,1,29,31,32,36,105,33,24,5,33820,430,40,391,4,344,853,86,10,
