Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,5,1,1,2,1,1,1,1,1,1,256,195,97,74,23,890,902,93,19,
2013,6,1,1,2,1,1,1,1,1,2,350,45,1,31,14,654,928,74,17,
2014,7,1,1,1,1,1,1,1,1,1,353,42,1,33,8,677,954,70,14,
2015,7,1,1,1,1,1,1,1,1,2,287,69,1,55,13,536,891,139,13,
2016,7,1,1,1,1,1,1,1,1,2,324,9,1,9,1,484,858,129,1,
2017,7,1,1,1,1,1,1,1,1,1,328,8,1,8,1,501,863,129,1,
2018,7,1,1,1,1,1,1,1,1,1,329,8,1,9,1,500,865,133,1,
2019,7,1,1,1,1,1,1,1,1,1,330,8,1,9,1,502,867,136,1,
2020,7,1,1,1,1,1,1,1,1,1,330,9,1,9,1,503,869,140,1,
2021,7,1,1,1,1,1,1,1,1,1,331,9,1,9,1,505,871,144,1,
