Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1316,1,36,87,127,106,160,55,107,29,28569,176,58,96,21,704,800,67,3,
2013,1326,1,37,80,151,97,160,53,107,24,29314,188,57,106,23,701,799,70,1,
2014,1330,1,36,84,141,103,162,63,105,24,29332,165,45,99,19,695,799,70,1,
2015,1331,1,32,81,141,105,157,65,105,22,29095,164,46,102,15,697,812,69,4,
2016,1335,1,31,83,145,103,154,59,108,22,29197,158,46,99,12,691,801,71,3,
2017,1338,1,31,84,146,102,155,59,107,22,29270,160,45,100,12,693,802,73,2,
2018,1346,1,32,84,147,103,155,60,107,22,29352,162,45,102,12,695,803,75,2,
2019,1353,1,32,85,148,103,155,60,106,23,29432,164,46,103,13,697,805,77,2,
2020,1360,1,32,85,150,103,156,61,106,23,29513,166,46,105,13,699,807,79,3,
2021,1368,1,32,86,151,103,156,62,106,23,29594,168,46,107,13,701,809,81,3,
