Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1466,1,30,233,75,142,237,48,161,66,39036,48,8,31,7,681,798,58,1,
2013,1470,1,30,244,72,141,234,44,159,72,39028,46,8,30,7,677,806,54,1,
2014,1480,1,31,250,72,137,222,49,161,75,38681,47,7,30,9,685,808,53,1,
2015,1470,1,29,245,77,133,219,48,158,76,37844,56,8,37,10,695,806,57,1,
2016,1468,1,31,240,82,132,225,48,155,72,38012,63,10,41,11,691,808,55,1,
2017,1477,1,31,242,82,132,225,48,154,72,38149,63,9,41,11,691,810,56,1,
2018,1484,1,31,244,82,132,226,49,154,73,38255,64,9,42,11,694,811,58,1,
2019,1492,1,32,246,83,133,226,50,153,74,38360,65,9,42,11,696,813,59,1,
2020,1500,1,32,248,84,133,227,50,153,75,38465,65,9,43,12,698,815,61,1,
2021,1508,1,32,249,85,133,227,51,152,76,38571,66,9,44,12,700,817,63,1,
