Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,42,1,2,10,1,1,3,4,1,2,2198,174,35,87,51,866,945,50,1,
2013,39,1,2,8,1,1,5,3,1,3,2551,142,43,82,16,779,882,48,1,
2014,45,1,2,8,1,1,5,3,2,4,2154,140,50,64,25,837,914,55,1,
2015,47,1,2,8,1,1,5,3,2,5,2257,162,51,71,39,783,859,83,1,
2016,51,1,2,7,2,1,6,4,2,5,2243,142,43,63,35,755,843,88,1,
2017,50,1,2,7,2,1,6,4,1,4,2245,141,43,63,35,764,848,89,1,
2018,51,1,2,7,2,1,6,4,1,4,2251,143,43,64,36,765,849,91,1,
2019,51,1,2,7,2,1,6,4,1,5,2257,145,43,65,37,768,851,94,1,
2020,51,1,2,7,2,1,6,4,1,5,2263,147,43,66,38,770,853,97,1,
2021,52,1,2,7,2,1,6,4,1,5,2270,149,43,67,40,772,855,99,1,
