Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,24,1,4,4,1,4,3,1,1,1,347,43,1,28,14,841,876,74,1,
2013,23,1,4,4,1,4,2,1,1,1,354,31,1,16,14,895,929,121,1,
2014,25,1,4,4,1,4,2,1,1,1,377,47,1,42,5,901,941,129,1,
2015,25,1,4,4,1,4,2,1,1,1,390,53,1,43,10,897,951,125,1,
2016,23,1,4,4,1,2,2,1,1,1,357,67,1,44,22,924,952,117,1,
2017,23,1,4,4,1,2,2,1,1,1,358,67,1,44,21,927,953,120,1,
2018,23,1,4,4,1,2,2,1,1,1,359,68,1,45,22,930,955,123,1,
2019,23,1,4,4,1,2,2,1,1,1,360,69,1,46,23,933,957,127,1,
2020,23,1,4,4,1,2,2,1,1,1,361,69,1,46,23,935,960,131,1,
2021,23,1,4,4,1,2,2,1,1,1,362,70,1,47,24,938,962,134,1,
