Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,372,1,10,45,18,31,43,15,74,18,8492,227,71,139,15,725,830,159,3,
2013,373,1,9,46,22,31,42,17,75,18,8120,289,98,169,22,716,812,139,5,
2014,388,1,12,47,23,30,42,18,75,16,8372,274,97,158,18,740,814,151,5,
2015,376,1,12,43,24,30,42,19,72,18,8488,288,101,172,14,732,824,138,5,
2016,385,1,12,44,25,31,41,21,72,18,8696,275,95,163,16,732,822,130,6,
2017,390,1,12,45,25,31,41,21,72,17,8718,277,94,165,16,735,823,134,6,
2018,391,1,12,45,25,31,41,21,71,18,8743,281,94,167,17,737,825,138,6,
2019,393,1,12,45,25,31,41,21,71,18,8767,284,94,170,17,739,827,141,6,
2020,395,1,12,46,25,31,41,21,71,18,8791,288,94,173,18,741,828,146,6,
2021,397,1,12,46,26,31,41,22,71,18,8815,291,95,176,18,744,830,150,6,
