Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,93,1,2,14,3,17,2,1,6,6,11860,265,105,151,7,582,723,22,1,
2013,89,1,2,16,3,14,1,1,7,4,11376,246,94,142,9,594,730,29,1,
2014,86,1,2,15,3,13,1,1,6,2,11357,325,140,171,12,573,718,39,1,
2015,96,1,2,16,3,12,1,2,6,3,11245,292,122,156,13,589,755,54,5,
2016,93,1,2,20,3,11,1,1,7,1,11666,309,136,158,15,586,744,48,5,
2017,92,1,2,20,3,11,1,0,6,0,11706,314,137,161,15,585,743,48,4,
2018,92,1,2,20,3,11,1,0,6,0,11737,318,136,163,15,587,745,50,4,
2019,93,1,2,20,3,11,1,0,6,0,11769,322,137,166,16,589,746,51,4,
2020,93,1,2,20,3,11,1,0,6,0,11801,326,137,169,16,591,748,53,5,
2021,94,1,2,20,3,11,1,0,6,1,11834,330,137,172,17,592,750,54,5,
