Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,21,1,1,5,1,3,1,1,2,1,655,129,44,74,10,683,842,39,9,
2013,21,1,1,7,1,3,1,1,2,1,750,129,52,61,16,652,793,41,9,
2014,18,1,1,6,1,2,1,1,2,1,703,110,41,59,9,677,800,73,9,
2015,18,1,1,6,1,2,1,1,2,1,934,61,28,21,10,617,725,47,1,
2016,18,1,1,6,1,2,1,1,2,1,776,38,11,14,12,648,743,43,1,
2017,18,1,1,6,1,2,1,1,1,1,768,39,11,14,12,658,749,45,1,
2018,18,1,1,6,1,2,1,1,1,1,770,39,11,14,12,659,750,46,1,
2019,18,1,1,6,1,2,1,1,1,1,773,40,11,15,13,661,752,47,1,
2020,18,1,1,6,1,2,1,1,1,1,775,40,11,15,13,663,754,48,1,
2021,18,1,1,6,1,2,1,1,1,1,777,41,11,15,14,665,755,50,1,
