Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,5,1,1,1,1,1,1,1,1,1,199,65,1,50,15,753,809,25,1,
2013,5,1,1,1,1,1,1,1,1,1,156,76,1,51,25,788,858,38,1,
2014,7,1,1,2,1,1,1,1,1,1,162,67,1,49,18,746,746,43,1,
2015,8,1,1,2,1,1,1,1,1,1,144,76,1,62,13,750,750,13,1,
2016,9,1,1,2,1,1,1,1,1,1,114,70,1,70,1,701,719,26,1,
2017,8,1,1,2,1,1,1,1,1,1,116,70,1,70,1,702,720,27,1,
2018,8,1,1,2,1,1,1,1,1,1,116,71,1,71,1,704,722,28,1,
2019,8,1,1,2,1,1,1,1,1,1,116,72,1,72,1,707,723,29,1,
2020,9,1,1,2,1,1,1,1,1,1,116,73,1,74,1,709,725,30,1,
2021,9,1,1,2,1,1,1,1,1,1,117,74,1,75,1,711,726,31,1,
