Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,160,1,5,20,14,13,13,4,6,8,5394,63,16,32,14,688,798,68,1,
2013,160,1,5,21,14,14,13,3,7,7,5330,79,19,38,22,699,819,70,1,
2014,160,1,5,22,14,12,14,4,6,6,5312,143,56,52,33,711,833,58,1,
2015,157,1,4,25,15,13,14,5,5,6,5243,149,58,56,34,714,837,71,3,
2016,158,1,5,29,15,13,11,6,4,6,5220,141,58,54,28,696,833,74,4,
2017,159,1,5,28,14,12,11,5,4,6,5229,142,57,54,28,697,834,75,3,
2018,160,1,5,28,15,12,11,5,4,6,5244,144,57,55,29,700,836,77,3,
2019,161,1,5,29,15,12,11,6,4,6,5258,146,57,56,30,702,838,79,4,
2020,161,1,5,29,15,12,11,6,4,6,5273,147,57,57,31,704,840,82,4,
2021,162,1,5,29,15,12,11,6,4,6,5287,149,57,58,32,706,842,84,4,
