Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,49,1,2,3,1,6,4,1,1,1,1647,113,29,70,13,642,882,49,1,
2013,47,1,2,3,1,6,3,1,1,1,1650,82,20,52,9,689,894,67,1,
2014,46,1,2,2,1,6,3,1,1,1,1749,63,17,37,8,688,846,85,1,
2015,45,1,2,3,1,5,3,1,1,1,1577,57,1,34,22,759,859,66,1,
2016,46,1,2,3,1,4,3,1,1,1,1645,114,31,51,31,756,823,86,1,
2017,46,1,2,2,1,4,3,1,1,1,1665,112,34,51,30,748,824,89,1,
2018,46,1,2,2,1,4,3,1,1,1,1669,114,34,52,31,751,826,91,1,
2019,46,1,2,2,1,4,3,1,1,1,1673,115,34,53,32,753,828,94,1,
2020,47,1,2,2,1,4,3,1,1,1,1678,117,34,54,33,756,830,97,1,
2021,47,1,2,2,1,4,3,1,1,1,1682,118,34,54,34,758,832,99,1,
