Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,4,1,1,1,1,1,1,1,1,1,1037,303,135,157,11,512,725,54,3,
2013,4,1,1,1,1,1,1,1,1,1,825,495,230,241,24,545,707,32,6,
2014,3,1,1,1,1,1,1,1,1,1,1035,421,205,196,19,536,682,47,4,
2015,5,1,1,1,1,1,1,1,1,1,1229,485,223,227,34,556,692,64,3,
2016,5,1,1,1,1,1,1,1,1,1,1188,492,247,212,31,520,654,41,1,
2017,4,1,1,1,1,1,1,1,1,1,1194,496,249,214,31,519,654,41,1,
2018,4,1,1,1,1,1,1,1,1,1,1195,502,249,218,32,520,656,42,1,
2019,4,1,1,1,1,1,1,1,1,1,1199,509,249,221,33,522,657,44,1,
2020,4,1,1,1,1,1,1,1,1,1,1202,515,249,225,34,524,659,45,1,
2021,4,1,1,1,1,1,1,1,1,1,1206,521,249,229,35,525,660,46,1,
