Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1350,1,40,116,227,49,268,77,56,21,47128,200,34,156,9,634,843,121,4,
2013,1347,1,39,116,229,49,260,72,61,20,48695,188,35,146,6,640,838,115,4,
2014,1347,1,40,111,226,51,253,72,64,19,49515,189,33,147,8,650,841,119,5,
2015,1347,1,44,110,233,55,260,79,54,20,50757,189,36,143,9,660,837,125,5,
2016,1369,1,44,114,234,51,263,88,50,23,50795,188,36,140,10,684,845,143,6,
2017,1380,1,43,115,235,50,263,88,51,23,50864,190,35,142,10,684,847,146,6,
2018,1386,1,44,116,237,50,263,89,50,23,51012,193,35,145,10,687,849,151,6,
2019,1394,1,44,117,239,50,264,90,50,23,51151,195,35,147,10,689,851,155,6,
2020,1401,1,45,117,242,50,265,91,50,24,51291,198,35,149,11,691,852,159,6,
2021,1408,1,45,118,244,50,265,92,50,24,51432,200,35,152,11,693,854,164,6,
