Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,23,1,1,4,1,1,1,1,2,1,3694,53,9,28,15,693,847,30,1,
2013,25,1,1,5,1,1,1,1,2,1,3901,61,16,31,13,707,861,52,4,
2014,23,1,1,6,1,1,1,1,2,1,3676,65,16,35,12,718,863,61,6,
2015,23,1,2,6,1,1,1,1,2,1,3474,53,14,28,10,733,872,84,7,
2016,24,1,2,6,1,1,1,1,1,1,3352,81,20,39,20,765,893,117,12,
2017,24,1,1,6,1,1,1,1,1,1,3361,82,20,40,20,765,894,118,12,
2018,24,1,1,6,1,1,1,1,1,1,3370,83,20,40,21,767,896,122,12,
2019,24,1,1,6,1,1,1,1,1,1,3380,84,20,41,22,770,898,125,12,
2020,24,1,1,6,1,1,1,1,1,1,3389,85,20,41,22,772,900,129,13,
2021,24,1,1,6,1,1,1,1,1,1,3398,87,20,42,23,774,902,133,13,
