Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,13,1,2,2,1,2,2,1,1,1,408,210,75,117,17,727,850,22,1,
2013,11,1,2,2,1,2,1,1,1,1,418,196,71,114,9,715,830,26,1,
2014,12,1,2,2,1,2,2,1,1,1,454,176,66,85,24,709,823,35,1,
2015,9,1,2,1,1,2,1,1,1,1,500,152,46,80,26,704,826,46,1,
2016,9,1,2,1,1,2,1,1,1,1,560,114,33,62,17,598,750,42,1,
2017,9,1,2,1,1,1,1,1,1,1,554,115,33,63,17,600,751,42,1,
2018,9,1,2,1,1,2,1,1,1,1,557,117,33,64,17,602,753,44,1,
2019,9,1,2,1,1,2,1,1,1,1,558,118,33,65,18,604,755,45,1,
2020,9,1,2,1,1,2,1,1,1,1,560,120,33,66,18,605,756,46,1,
2021,9,1,2,1,1,2,1,1,1,1,561,121,33,67,19,607,758,47,1,
