Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,76,1,1,7,11,1,6,1,4,2,3384,116,22,64,29,674,769,78,1,
2013,78,1,1,8,10,1,6,1,3,2,3229,136,27,82,26,708,818,88,2,
2014,74,1,1,7,10,1,5,1,3,2,3313,182,56,95,29,696,811,83,7,
2015,76,1,1,7,8,1,7,1,3,2,3025,174,49,91,33,706,810,82,8,
2016,82,1,1,9,9,1,5,2,3,2,3236,119,37,55,26,733,837,76,7,
2017,82,1,1,9,9,1,4,2,2,2,3255,120,37,56,26,734,839,78,7,
2018,82,1,1,9,9,1,4,2,2,2,3263,122,37,56,27,736,840,80,7,
2019,82,1,1,9,9,1,4,2,2,2,3272,123,37,57,28,738,842,82,7,
2020,83,1,1,9,9,1,4,2,2,2,3281,125,37,58,29,740,844,85,7,
2021,83,1,1,9,9,1,4,2,2,2,3290,126,37,59,29,742,846,87,7,
