Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,71,1,2,12,6,3,6,2,3,1,5171,249,104,128,17,606,736,98,1,
2013,74,1,2,13,4,3,6,2,4,1,5027,205,87,105,12,585,739,53,1,
2014,74,1,3,16,3,3,6,2,3,1,5629,255,98,132,25,590,752,60,5,
2015,74,1,3,14,3,3,7,2,4,2,5576,223,85,114,24,610,772,52,4,
2016,75,1,3,16,5,2,7,2,4,1,5076,217,67,120,29,650,821,45,6,
2017,75,1,3,16,5,2,6,2,3,0,5090,221,67,122,30,649,821,46,6,
2018,76,1,3,16,5,2,6,2,3,0,5106,224,67,124,30,651,823,47,6,
2019,76,1,3,16,5,2,6,2,3,0,5119,226,67,126,31,653,825,49,6,
2020,76,1,3,16,5,2,6,2,3,0,5133,229,67,128,32,655,827,50,6,
2021,77,1,3,17,5,2,6,2,3,0,5148,232,67,131,33,657,829,52,6,
