Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,94,1,3,25,6,5,12,3,1,2,6438,263,107,124,31,704,777,72,7,
2013,85,1,3,24,5,5,11,2,1,2,6617,315,125,153,36,680,758,83,7,
2014,81,1,3,25,5,4,9,2,2,2,7167,274,109,127,37,688,778,80,7,
2015,79,1,3,23,5,3,8,2,2,2,7702,289,96,154,38,690,790,91,6,
2016,83,1,3,26,5,4,7,2,2,2,6734,231,70,118,41,732,813,94,5,
2017,83,1,3,26,5,4,7,2,1,2,6735,232,70,118,42,734,814,96,5,
2018,84,1,3,26,5,4,7,2,1,2,6755,235,70,120,43,736,816,99,5,
2019,84,1,3,26,5,4,7,2,1,2,6773,238,70,122,44,738,817,101,5,
2020,84,1,3,27,5,4,7,2,1,2,6792,241,70,124,45,740,819,104,5,
2021,85,1,3,27,5,4,7,2,1,2,6811,244,70,126,47,742,821,107,5,
