Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,22,1,2,3,1,1,4,4,2,1,662,1,1,1,1,858,906,19,1,
2013,20,1,2,3,1,1,2,4,2,1,690,1,1,1,1,876,939,21,1,
2014,22,1,3,3,1,1,2,4,2,1,600,1,1,1,1,905,961,15,1,
2015,25,1,2,4,1,1,3,6,2,1,600,1,1,1,1,898,958,11,1,
2016,22,1,2,4,1,1,2,5,1,1,791,1,1,1,1,877,925,10,1,
2017,21,1,2,3,1,1,1,4,1,1,796,1,1,1,1,880,927,10,1,
2018,21,1,2,3,1,1,1,4,1,1,798,1,1,1,1,883,929,10,1,
2019,22,1,2,3,1,1,1,4,1,1,800,1,1,1,1,885,931,11,1,
2020,22,1,2,3,1,1,1,4,1,1,802,1,1,1,1,888,933,11,1,
2021,22,1,2,3,1,1,1,5,1,1,804,1,1,1,1,891,935,11,1,
