Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1126,1,38,82,93,23,204,44,92,17,29092,90,30,52,7,640,768,92,1,
2013,1135,1,37,86,100,24,208,44,96,22,29454,83,24,52,6,641,767,87,1,
2014,1189,1,45,99,105,27,199,49,96,23,30958,90,29,52,8,639,767,76,1,
2015,1186,1,48,93,105,23,206,49,98,25,30964,89,27,53,8,649,774,81,1,
2016,1254,1,53,99,105,28,230,57,88,24,31615,91,28,55,6,645,774,97,1,
2017,1262,1,53,101,106,28,229,57,87,24,31686,92,28,55,6,645,775,99,1,
2018,1269,1,53,101,107,28,230,58,87,24,31777,93,28,56,6,647,777,102,1,
2019,1275,1,53,102,107,28,230,59,86,24,31863,94,28,57,6,649,778,105,1,
2020,1282,1,54,103,108,28,231,59,86,24,31951,95,28,58,6,651,780,108,1,
2021,1289,1,54,103,109,28,231,60,86,25,32039,96,28,59,6,653,782,111,1,
