Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,374,1,13,25,12,3,61,57,6,3,6577,59,10,42,6,930,942,30,1,
2013,376,1,11,26,14,2,65,57,5,3,6625,63,12,34,16,931,950,38,1,
2014,377,1,12,28,14,2,63,64,4,4,6700,70,15,37,17,911,936,37,1,
2015,388,1,13,25,16,2,67,69,4,2,6833,67,12,35,19,908,934,28,1,
2016,374,1,12,23,13,2,64,67,5,3,7014,80,15,36,28,893,918,29,2,
2017,375,1,11,23,12,2,63,66,4,3,7045,80,15,36,28,896,920,30,2,
2018,377,1,12,23,13,2,64,67,4,3,7063,81,15,37,29,898,922,31,2,
2019,379,1,12,24,13,2,64,68,4,3,7083,82,15,37,30,901,924,31,2,
2020,381,1,12,24,13,2,64,69,4,3,7102,83,15,38,31,904,926,32,2,
2021,383,1,12,24,13,2,64,70,4,3,7122,85,15,39,32,907,928,33,2,
