Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,696,1,15,23,136,4,124,51,13,8,32392,185,76,96,11,647,776,121,3,
2013,683,1,14,24,136,6,119,49,13,7,32628,209,84,109,15,638,768,110,3,
2014,685,1,12,27,129,7,115,48,11,8,33196,205,84,106,14,637,769,111,4,
2015,686,1,13,28,133,7,117,46,10,8,33135,206,79,112,14,645,777,123,4,
2016,668,1,12,25,130,6,114,42,7,9,33651,201,79,106,15,645,773,133,7,
2017,672,1,11,25,130,6,114,42,7,9,33748,203,79,107,15,646,774,136,7,
2018,675,1,12,25,132,6,114,43,7,9,33840,206,79,109,15,648,776,140,7,
2019,679,1,12,25,133,6,114,43,7,9,33933,208,79,111,16,649,777,144,7,
2020,682,1,12,25,134,6,114,44,6,9,34026,211,79,112,16,651,779,148,7,
2021,686,1,12,25,135,6,115,45,6,9,34120,213,79,114,17,653,781,152,7,
