Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,15,1,1,2,1,3,1,1,1,1,1669,90,34,48,7,753,833,90,1,
2013,16,1,1,4,1,4,1,1,1,1,1781,104,40,53,10,770,843,77,1,
2014,15,1,1,2,1,3,1,1,1,1,1683,109,38,59,11,758,833,76,1,
2015,18,1,1,3,1,5,1,1,1,1,1682,89,24,56,7,764,848,70,1,
2016,18,1,1,4,1,5,1,1,1,1,1689,125,41,68,15,763,852,66,1,
2017,17,1,1,3,1,4,1,1,1,1,1702,127,41,69,15,764,853,68,1,
2018,17,1,1,3,1,4,1,1,1,1,1705,128,41,70,16,767,855,70,1,
2019,17,1,1,3,1,4,1,1,1,1,1710,130,41,71,16,769,857,72,1,
2020,17,1,1,3,1,4,1,1,1,1,1714,132,41,72,17,771,858,74,1,
2021,18,1,1,3,1,4,1,1,1,1,1719,133,41,73,17,773,860,76,1,
