Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,779,1,21,21,165,22,226,29,31,11,7881,470,120,310,39,628,818,111,8,
2013,753,1,21,18,167,19,217,32,25,13,7763,449,122,295,31,679,817,127,10,
2014,759,1,21,20,175,17,211,33,24,15,7428,488,141,317,28,675,815,121,7,
2015,770,1,22,18,178,20,217,33,23,13,7335,486,154,303,29,675,801,110,7,
2016,763,2,25,24,176,20,205,36,24,13,7338,496,148,308,39,678,811,110,7,
2017,765,2,25,24,177,19,204,36,24,13,7361,503,147,313,40,680,813,113,7,
2018,770,2,25,24,179,19,205,36,23,13,7381,509,147,318,41,682,815,116,7,
2019,774,2,25,24,180,19,205,37,23,13,7402,515,147,324,42,684,817,120,7,
2020,778,2,25,25,182,19,206,37,23,13,7422,521,147,329,43,686,819,123,7,
2021,782,2,25,25,183,19,206,38,23,14,7442,528,147,334,44,688,821,127,7,
