Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,66,1,4,6,3,3,6,1,1,1,732,193,19,165,9,771,930,168,9,
2013,66,1,4,5,3,2,5,2,1,1,618,182,17,156,8,770,894,173,9,
2014,65,1,5,6,3,2,3,2,1,1,616,175,17,146,11,801,912,191,9,
2015,70,1,6,6,3,2,3,2,1,1,568,176,19,146,10,792,901,172,1,
2016,66,1,4,6,4,2,3,2,1,1,510,41,1,41,1,839,919,239,1,
2017,65,1,3,6,4,2,3,2,1,1,513,41,1,41,1,843,921,247,1,
2018,66,1,3,6,4,2,3,2,1,1,515,42,1,42,1,845,923,253,1,
2019,66,1,4,6,4,2,3,2,1,1,516,42,1,43,1,847,925,261,1,
2020,66,1,4,6,4,2,3,2,1,1,517,43,1,43,1,850,928,268,1,
2021,67,1,4,6,4,2,3,2,1,1,519,43,1,44,1,852,930,276,1,
