Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,6,1,1,1,1,1,1,1,1,1,272,209,117,84,7,738,772,95,22,
2013,5,1,1,1,1,1,1,1,1,1,273,172,95,69,7,798,816,76,1,
2014,7,1,1,1,1,1,1,1,2,1,282,297,138,152,7,797,819,78,1,
2015,6,1,1,1,1,1,1,1,1,1,300,293,100,180,13,773,880,40,1,
2016,6,1,1,1,1,1,1,1,1,1,341,319,134,170,14,736,838,35,1,
2017,6,1,1,1,1,1,1,1,1,1,343,320,135,171,13,741,836,36,1,
2018,6,1,1,1,1,1,1,1,1,1,344,325,135,173,14,743,838,37,1,
2019,6,1,1,1,1,1,1,1,1,1,345,329,135,176,14,745,840,39,1,
2020,6,1,1,1,1,1,1,1,1,1,346,333,135,179,15,747,842,40,1,
2021,6,1,1,1,1,1,1,1,1,1,347,337,135,182,15,750,843,41,1,
