Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,117,1,3,5,7,3,19,3,1,6,3529,84,14,54,15,746,820,70,10,
2013,115,1,3,6,7,4,18,2,1,4,3621,81,8,55,17,750,809,77,9,
2014,117,2,3,8,7,3,17,3,2,4,3595,99,20,52,26,737,797,76,12,
2015,113,1,3,8,9,3,17,1,2,1,3588,93,21,53,18,710,784,72,1,
2016,119,1,3,6,8,4,19,1,4,1,3602,69,16,33,18,709,788,88,1,
2017,119,1,2,5,7,3,18,1,3,1,3609,69,15,33,18,715,790,90,1,
2018,120,1,3,6,7,3,19,1,3,1,3618,70,15,34,19,716,792,93,1,
2019,121,1,3,6,8,3,19,1,3,1,3628,71,15,34,19,718,794,95,1,
2020,121,1,3,6,8,3,19,1,3,1,3638,72,15,35,20,720,795,98,1,
2021,122,1,3,6,8,3,19,1,3,1,3648,73,15,35,20,723,797,101,1,
