Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,3,1,1,1,1,1,1,1,1,1,278,244,154,75,14,737,812,1,1,
2013,2,1,1,1,1,1,1,1,1,1,282,290,195,78,17,712,783,1,1,
2014,2,1,1,1,1,1,1,1,1,1,235,361,212,136,12,651,774,59,1,
2015,2,1,1,1,1,1,1,1,1,1,228,416,232,144,39,627,754,57,1,
2016,1,1,1,1,1,1,1,1,1,1,212,410,245,136,28,627,773,75,1,
2017,1,1,1,1,1,1,1,1,1,1,213,411,243,137,27,632,776,77,1,
2018,1,1,1,1,1,1,1,1,1,1,214,416,244,140,28,633,777,79,1,
2019,1,1,1,1,1,1,1,1,1,1,214,421,244,142,29,635,779,81,1,
2020,1,1,1,1,1,1,1,1,1,1,215,426,244,144,29,637,781,84,1,
2021,1,1,1,1,1,1,1,1,1,1,215,432,244,146,30,639,782,86,1,
