Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1441,2,30,156,155,59,169,40,67,41,50587,56,6,28,20,722,822,75,1,
2013,1462,1,32,163,158,60,159,37,69,42,50870,62,10,35,15,727,834,76,1,
2014,1444,2,30,153,155,56,163,40,65,46,51149,77,17,41,18,733,831,75,1,
2015,1477,1,30,161,162,56,176,46,65,51,51282,90,23,48,18,730,837,77,2,
2016,1475,1,35,176,162,59,173,44,61,52,51483,81,20,45,15,730,840,80,2,
2017,1482,1,35,175,162,59,171,43,60,51,51686,81,19,45,15,732,841,82,1,
2018,1489,1,35,177,164,59,172,44,60,52,51822,82,19,46,15,734,843,84,2,
2019,1497,1,35,178,165,59,172,44,60,53,51965,83,19,47,16,737,845,87,2,
2020,1505,1,36,180,167,59,173,45,60,53,52108,84,19,47,16,739,847,89,2,
2021,1513,1,36,181,168,59,173,46,59,54,52251,85,19,48,17,741,849,91,2,
