Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,33,1,1,6,1,5,3,1,2,4,2006,120,11,54,53,735,856,92,1,
2013,32,1,1,4,1,5,3,1,2,4,1802,191,58,91,41,764,858,87,1,
2014,33,1,1,4,1,6,3,1,2,4,1520,192,80,62,49,844,898,75,1,
2015,33,1,1,5,1,5,3,1,2,4,1462,229,106,81,41,818,865,53,1,
2016,33,1,1,4,1,5,3,1,2,5,1582,209,92,84,32,766,786,23,1,
2017,33,1,1,3,1,5,3,1,1,5,1594,209,90,84,33,771,789,23,1,
2018,33,1,1,3,1,5,3,1,1,5,1597,212,90,85,34,773,791,24,1,
2019,33,1,1,3,1,5,3,1,1,5,1602,215,90,87,35,776,793,25,1,
2020,33,1,1,3,1,5,3,1,1,5,1606,217,91,88,36,778,794,26,1,
2021,33,1,1,4,1,5,3,1,1,5,1611,220,91,90,37,780,796,26,1,
