Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,125,1,6,11,10,6,16,6,6,6,4642,74,15,48,10,760,858,70,4,
2013,126,1,6,11,10,7,17,6,6,6,4752,90,19,51,19,760,854,72,2,
2014,126,1,6,12,10,6,18,4,6,4,4801,89,22,52,14,750,837,66,2,
2015,133,1,6,9,10,6,17,8,7,4,4621,84,21,50,12,762,850,80,2,
2016,134,1,7,14,10,5,17,9,6,3,4736,59,13,34,11,762,841,79,2,
2017,134,1,7,15,10,5,17,8,5,3,4747,59,13,34,11,762,842,80,2,
2018,134,1,7,14,10,5,17,8,5,3,4761,60,13,35,11,765,844,83,2,
2019,135,1,7,15,10,5,17,8,5,3,4774,61,13,35,12,767,845,85,2,
2020,136,1,7,15,10,5,17,8,5,3,4787,62,13,36,12,769,847,87,2,
2021,136,1,7,15,10,5,17,8,5,3,4800,62,13,36,12,772,849,90,2,
