Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,231,1,7,14,16,14,41,4,11,3,11279,173,70,87,16,713,821,41,1,
2013,223,1,4,14,14,15,44,3,10,2,11477,140,50,73,15,713,816,44,3,
2014,219,1,3,12,12,14,42,3,10,2,11253,126,44,68,13,736,828,48,2,
2015,226,1,3,13,11,14,42,5,11,2,10930,101,24,64,12,749,850,58,3,
2016,234,1,4,15,10,15,40,4,11,2,11007,94,21,61,11,757,844,61,1,
2017,234,1,4,14,10,15,40,3,10,2,11047,95,21,62,11,757,844,62,1,
2018,235,1,4,15,10,15,40,3,10,2,11077,96,21,63,11,760,846,64,1,
2019,237,1,4,15,10,15,40,3,10,2,11107,98,21,64,12,762,848,65,1,
2020,238,1,4,15,10,15,40,3,10,2,11138,99,21,65,12,764,850,67,1,
2021,239,1,4,15,10,15,40,3,10,2,11169,100,21,66,12,766,852,69,1,
