Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1,846,846,1,1,
2013,1,1,1,1,1,1,1,1,1,1,36,1,1,1,1,888,888,1,1,
2014,1,1,1,1,1,1,1,1,1,1,58,17,1,1,17,879,879,34,1,
2015,1,1,1,1,1,1,1,1,1,1,60,33,1,16,16,800,800,16,1,
2016,1,1,1,1,1,1,1,1,1,1,56,53,1,35,17,803,803,17,1,
2017,1,1,1,1,1,1,1,1,1,1,57,51,1,31,17,816,809,18,1,
2018,1,1,1,1,1,1,1,1,1,1,57,52,1,32,17,817,811,18,1,
2019,1,1,1,1,1,1,1,1,1,1,57,52,1,32,18,819,813,19,1,
2020,1,1,1,1,1,1,1,1,1,1,57,53,1,33,18,822,814,19,1,
2021,1,1,1,1,1,1,1,1,1,1,57,54,1,33,19,824,816,20,1,
