Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,613,1,23,64,102,16,80,34,37,13,60292,209,88,109,11,618,751,50,1,
2013,624,1,26,61,100,12,87,31,35,12,61779,218,89,117,10,621,750,52,2,
2014,645,1,26,67,104,14,86,31,35,14,61530,225,92,122,10,624,762,53,1,
2015,666,1,28,72,98,13,93,31,36,15,63672,229,91,127,11,624,767,58,2,
2016,664,1,29,71,97,13,93,34,33,15,63859,228,92,123,11,619,767,61,3,
2017,664,1,28,70,98,13,92,34,32,15,64020,230,92,124,11,621,768,62,2,
2018,668,1,29,71,99,13,92,34,32,15,64187,233,92,126,11,622,770,64,3,
2019,671,1,29,71,100,13,92,35,32,15,64365,236,92,128,11,624,771,66,3,
2020,675,1,29,72,101,13,93,35,32,15,64542,239,92,131,12,626,773,68,3,
2021,678,1,30,72,102,13,93,36,32,15,64719,242,92,133,12,628,775,69,3,
