Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,49,1,2,9,4,1,5,1,1,1,6300,178,81,86,10,710,788,37,1,
2013,45,1,2,9,4,1,7,1,1,1,6225,159,69,73,16,715,809,35,1,
2014,46,1,2,10,4,1,5,1,1,1,6533,126,45,67,14,695,793,40,1,
2015,48,1,2,12,4,1,5,1,1,1,6754,148,46,82,20,706,789,40,1,
2016,53,1,2,12,4,1,5,1,1,1,6986,147,35,95,15,706,797,47,1,
2017,52,1,2,11,4,1,5,1,1,1,7016,147,35,95,15,706,799,48,1,
2018,53,1,2,11,4,1,5,1,1,1,7034,149,35,97,15,709,800,49,1,
2019,53,1,2,11,4,1,5,1,1,1,7053,151,35,99,16,711,802,51,1,
2020,53,1,2,12,4,1,5,1,1,1,7073,153,35,100,16,713,804,52,1,
2021,54,1,2,12,4,1,5,1,1,1,7092,155,35,102,17,715,806,54,1,
