Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,414,1,11,57,58,10,70,9,22,12,21052,24,2,17,4,688,798,43,1,
2013,430,1,9,63,59,10,69,10,20,13,21601,38,8,24,5,684,801,40,1,
2014,432,1,9,58,62,9,74,9,20,14,22011,42,12,25,4,679,796,47,1,
2015,423,1,9,58,59,9,71,9,19,12,21647,47,15,26,5,688,798,50,1,
2016,432,1,13,60,59,10,70,10,18,14,21381,46,16,27,2,700,813,50,1,
2017,434,1,13,60,59,10,70,10,18,14,21433,46,15,27,2,701,814,51,1,
2018,437,1,13,60,60,10,70,10,17,14,21494,47,15,27,2,703,816,52,1,
2019,439,1,13,61,60,10,70,10,17,14,21553,47,15,28,2,705,818,54,1,
2020,441,1,13,61,61,10,71,10,17,14,21612,48,15,28,2,707,820,55,1,
2021,444,1,13,62,62,10,71,10,17,15,21671,48,15,29,2,709,822,57,1,
