Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,111,1,2,36,4,4,12,1,8,4,11801,163,48,95,18,709,828,58,3,
2013,102,1,2,33,4,4,10,1,7,3,11700,168,41,99,27,712,840,60,3,
2014,103,1,2,34,4,4,9,1,6,4,12134,175,46,107,20,716,844,67,4,
2015,110,1,2,36,4,4,11,1,6,5,12526,186,56,116,13,727,850,68,6,
2016,125,1,2,39,6,5,13,3,5,7,12312,172,53,107,10,715,822,51,3,
2017,124,1,2,38,6,5,12,3,4,6,12337,174,52,108,10,715,823,52,3,
2018,125,1,2,39,6,5,12,3,4,6,12371,176,52,110,10,718,825,53,3,
2019,126,1,2,39,6,5,12,3,4,7,12405,178,52,112,11,720,827,55,3,
2020,126,1,2,39,6,5,12,3,4,7,12439,180,52,114,11,722,829,57,3,
2021,127,1,2,40,6,5,12,3,4,7,12473,183,52,115,11,724,830,58,3,
