Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1191,2,60,27,211,8,265,61,51,10,17222,31,4,22,4,702,790,31,4,
2013,1183,2,58,31,206,10,262,65,50,9,17348,37,5,24,7,701,791,29,3,
2014,1186,2,60,32,208,11,262,64,59,5,17649,35,5,23,7,704,806,32,3,
2015,1227,1,58,28,222,9,283,68,56,4,17242,29,3,18,8,703,808,28,1,
2016,1227,1,65,29,223,10,282,67,55,8,17463,29,4,16,8,697,800,28,1,
2017,1229,1,65,29,223,10,279,67,55,8,17531,29,4,16,8,699,801,28,1,
2018,1236,1,66,30,225,10,280,68,54,8,17579,29,4,16,8,701,803,29,1,
2019,1243,1,66,30,227,10,281,68,54,8,17627,30,4,16,8,703,805,30,1,
2020,1249,1,67,30,229,10,282,69,54,8,17675,30,4,17,8,705,807,31,1,
2021,1256,1,68,30,231,10,282,70,54,8,17724,30,4,17,9,707,809,32,1,
