Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,838,2,22,121,99,25,105,17,38,23,38140,50,15,30,4,634,759,40,1,
2013,864,2,23,120,102,23,110,17,42,28,38354,59,19,35,5,635,768,41,1,
2014,836,2,19,124,101,24,104,18,41,24,38187,60,17,37,5,641,778,41,1,
2015,855,2,16,119,107,24,100,18,41,25,38610,41,12,25,3,647,786,42,1,
2016,876,2,19,118,106,22,107,15,39,23,38131,40,11,24,4,653,790,46,1,
2017,878,2,19,119,106,22,107,15,38,23,38088,41,11,24,4,654,791,47,1,
2018,883,2,19,120,107,22,108,15,38,23,38205,41,11,25,4,656,793,48,1,
2019,887,2,19,121,108,22,108,15,38,23,38309,42,11,25,4,658,794,50,1,
2020,892,2,20,122,109,22,108,15,38,23,38415,42,11,25,4,660,796,51,1,
2021,897,2,20,123,110,22,108,15,38,24,38520,43,11,26,4,662,798,52,1,
