Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,10,2,1,1,1,1,2,1,2,1,965,165,98,67,1,743,836,35,1,
2013,11,2,1,1,1,1,2,1,2,1,935,65,32,33,1,826,863,32,1,
2014,9,2,1,1,1,1,2,1,2,1,828,131,80,50,1,724,793,80,1,
2015,10,1,1,1,1,1,2,1,2,1,836,66,38,28,1,770,846,86,1,
2016,8,1,1,1,1,1,2,1,2,1,1054,46,35,11,1,771,850,75,1,
2017,7,1,1,1,1,1,2,1,1,1,1055,48,36,11,1,767,848,76,1,
2018,7,1,1,1,1,1,2,1,1,1,1058,48,36,11,1,770,850,79,1,
2019,8,1,1,1,1,1,2,1,1,1,1060,49,36,11,1,772,852,81,1,
2020,8,1,1,1,1,1,2,1,1,1,1063,49,36,11,1,774,854,83,1,
2021,8,1,1,1,1,1,2,1,1,1,1066,50,36,12,1,776,856,86,1,
