Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,590,1,30,15,29,10,292,31,17,7,4681,310,93,164,52,742,854,179,2,
2013,588,1,29,13,30,9,284,28,17,9,4883,324,99,167,57,713,834,150,2,
2014,598,1,32,13,38,8,273,32,17,10,5047,341,93,204,43,681,840,150,3,
2015,602,1,35,11,37,8,274,36,17,7,5285,270,58,184,28,698,861,174,2,
2016,607,1,36,11,37,9,275,34,18,8,5254,283,81,176,25,688,834,196,1,
2017,610,1,35,11,37,9,276,33,17,8,5248,288,82,179,26,687,834,200,1,
2018,613,1,36,11,37,9,276,34,17,8,5264,292,82,182,26,690,836,206,1,
2019,616,1,36,11,38,9,277,34,17,8,5278,296,82,185,27,692,838,212,1,
2020,620,1,36,11,38,9,278,35,17,8,5293,299,82,188,28,694,840,218,1,
2021,623,1,37,11,38,9,279,35,17,8,5307,303,82,191,29,696,842,224,1,
