Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,142,2,4,19,4,7,17,4,4,9,7729,126,33,70,22,721,831,43,1,
2013,145,2,4,18,5,7,18,5,4,12,8357,116,33,66,16,713,813,40,1,
2014,144,2,3,17,5,8,16,6,4,11,8165,107,26,54,26,740,813,55,1,
2015,148,3,4,19,6,8,16,6,5,11,8100,106,26,50,29,741,808,60,2,
2016,152,3,5,17,8,8,16,6,4,10,8392,101,28,47,25,721,787,64,4,
2017,153,2,4,16,7,8,16,6,3,10,8426,102,27,47,25,723,789,65,3,
2018,153,2,4,17,8,8,16,6,3,10,8448,103,28,48,26,725,790,67,4,
2019,154,2,4,17,8,8,16,6,3,10,8471,104,28,49,27,727,792,69,4,
2020,155,2,5,17,8,8,16,6,3,10,8494,106,28,50,27,729,794,71,4,
2021,156,2,5,17,8,8,16,6,3,10,8517,107,28,51,28,731,796,73,4,
