Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,1,1,1,1,1,1,1,1,1,1,338,393,142,215,35,597,766,38,1,
2013,1,1,1,1,1,1,1,1,1,1,315,393,136,215,41,530,822,136,1,
2014,1,1,1,1,1,1,1,1,1,1,295,311,135,166,10,528,813,142,1,
2015,1,1,1,1,1,1,1,1,1,1,317,290,123,157,9,511,791,141,1,
2016,1,1,1,1,1,1,1,1,1,1,172,151,1,127,23,633,906,203,1,
2017,1,1,1,1,1,1,1,1,1,1,172,152,1,129,23,638,909,209,1,
2018,1,1,1,1,1,1,1,1,1,1,172,154,1,131,24,639,911,214,1,
2019,1,1,1,1,1,1,1,1,1,1,172,156,1,133,25,641,913,221,1,
2020,1,1,1,1,1,1,1,1,1,1,173,158,1,135,26,643,915,227,1,
2021,1,1,1,1,1,1,1,1,1,1,173,160,1,137,26,645,917,233,1,
