Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,57,1,1,8,4,10,7,1,2,4,3324,91,29,47,14,686,799,46,1,
2013,57,1,1,8,4,10,7,1,2,4,3225,107,32,60,14,702,812,51,1,
2014,60,1,1,10,4,11,5,1,3,6,3088,101,29,59,12,677,793,65,1,
2015,61,1,1,10,3,9,4,1,4,7,3015,125,40,75,8,680,790,74,5,
2016,61,1,1,9,3,10,4,1,4,5,2810,120,37,74,9,684,779,76,7,
2017,60,1,1,9,3,10,4,1,3,4,2817,120,36,74,9,685,780,77,6,
2018,61,1,1,9,3,10,4,1,3,4,2824,122,36,75,9,687,782,80,6,
2019,61,1,1,9,3,10,4,1,3,5,2832,123,36,77,9,689,784,82,6,
2020,61,1,1,9,3,10,4,1,3,5,2840,125,36,78,10,692,786,84,7,
2021,61,1,1,9,3,10,4,1,3,5,2847,126,36,79,10,694,787,87,7,
