Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,64,1,2,25,7,1,7,1,1,2,2892,74,33,38,3,733,830,77,1,
2013,64,1,1,25,7,1,7,1,1,2,3102,56,22,32,1,735,819,83,1,
2014,60,2,1,23,7,1,7,1,2,1,2842,52,17,25,8,773,848,107,1,
2015,59,2,1,21,6,1,8,1,1,2,2758,58,12,30,15,781,869,118,1,
2016,60,2,1,22,6,1,8,1,1,1,2692,74,13,40,19,768,841,89,1,
2017,60,2,1,22,6,1,7,1,1,0,2707,74,13,40,19,769,841,91,1,
2018,60,2,1,22,6,1,7,1,1,0,2714,75,13,40,19,771,843,93,1,
2019,60,2,1,22,6,1,7,1,1,0,2722,76,13,41,20,774,845,96,1,
2020,61,2,1,22,6,1,7,1,1,0,2729,77,13,42,20,776,847,99,1,
2021,61,2,1,23,6,1,7,1,1,0,2737,78,13,43,21,778,849,102,1,
