Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,233,1,5,18,13,18,19,2,22,16,13221,128,44,69,14,679,782,70,3,
2013,214,1,4,18,12,16,17,2,20,14,13163,118,39,62,16,678,786,73,4,
2014,217,1,4,19,13,16,18,2,23,11,13195,107,33,63,10,670,781,71,8,
2015,217,1,4,17,13,15,18,4,21,11,13241,104,34,58,11,680,791,71,8,
2016,225,1,4,22,11,14,16,3,23,10,13205,127,53,65,8,671,776,64,8,
2017,227,1,4,22,11,14,16,2,23,10,13228,129,52,66,8,671,777,65,8,
2018,228,1,4,22,11,14,16,2,23,10,13268,130,52,67,8,674,778,67,8,
2019,229,1,4,23,11,14,16,2,23,10,13304,132,53,68,8,676,780,69,8,
2020,230,1,4,23,11,14,16,2,22,10,13341,133,53,69,8,678,782,71,8,
2021,232,1,4,23,11,14,16,2,22,10,13377,135,53,70,9,680,784,73,9,
