Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,9,1,1,2,1,1,2,1,1,1,1243,60,10,48,1,717,793,39,4,
2013,11,1,1,2,1,1,2,1,1,1,1258,30,2,25,2,737,767,31,4,
2014,12,1,1,3,1,1,2,1,1,1,1226,28,2,25,1,773,796,18,4,
2015,12,1,1,3,1,1,2,1,1,1,1032,27,1,26,1,733,755,21,5,
2016,11,1,1,2,1,1,2,1,1,1,1010,52,13,28,9,663,695,37,3,
2017,11,1,1,2,1,1,2,1,1,1,1019,52,13,28,9,670,699,37,3,
2018,11,1,1,2,1,1,2,1,1,1,1021,52,13,28,9,671,700,38,3,
2019,11,1,1,2,1,1,2,1,1,1,1024,53,13,29,9,673,702,40,3,
2020,11,1,1,2,1,1,2,1,1,1,1027,54,13,29,10,675,703,41,3,
2021,11,1,1,2,1,1,2,1,1,1,1029,54,13,30,10,677,705,42,3,
