Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,17,1,1,1,1,1,1,1,1,5,1744,498,169,253,75,619,746,24,1,
2013,19,1,1,2,1,1,1,1,1,5,1803,508,173,273,61,597,732,10,1,
2014,22,2,1,3,1,1,1,1,1,6,1615,432,143,239,50,632,763,13,1,
2015,18,2,1,1,1,1,1,1,1,4,1547,398,135,218,45,669,776,24,1,
2016,17,2,1,1,1,1,1,1,1,3,1478,407,144,205,58,666,776,21,1,
2017,17,2,1,1,1,1,1,1,1,3,1465,415,143,209,59,662,777,21,1,
2018,17,2,1,1,1,1,1,1,1,3,1471,420,143,213,61,665,778,21,1,
2019,17,2,1,1,1,1,1,1,1,3,1475,425,143,216,62,667,780,22,1,
2020,17,2,1,1,1,1,1,1,1,3,1479,431,143,220,64,669,782,22,1,
2021,17,2,1,1,1,1,1,1,1,3,1483,436,143,223,66,671,784,23,1,
