Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,19,1,1,5,1,2,3,1,2,1,1115,57,9,38,8,689,756,47,1,
2013,19,1,1,5,1,2,3,1,2,1,1140,32,1,24,7,671,767,61,1,
2014,21,1,1,5,1,2,3,1,2,1,1106,28,1,19,8,674,774,59,1,
2015,25,1,1,6,1,3,4,1,2,2,1026,41,3,26,11,716,813,56,1,
2016,23,1,1,4,1,2,4,1,2,2,953,66,4,48,13,737,825,48,1,
2017,22,1,1,3,1,1,3,1,1,1,963,66,3,48,13,733,824,49,1,
2018,22,1,1,3,1,1,3,1,1,1,965,67,3,49,13,736,826,50,1,
2019,22,1,1,3,1,1,3,1,1,1,967,68,3,50,14,738,827,52,1,
2020,22,1,1,4,1,1,3,1,1,1,970,69,3,51,14,740,829,53,1,
2021,23,1,1,4,1,1,3,1,1,1,973,70,3,51,14,742,831,55,1,
