Year,JobsTotal,JobsAgriculture,jobsEntertainment,JobsConstruction, JobsHealthcare, JobsManufacturing, JobsProfessional, JobsRealestate, JobsTrade, JobsTransport, Population, Poverty, Poverty_Under18, Poverty_18to65, Poverty_Over65, Education, Work_Experience, Working_Fulltime, Working_Fulltime_Poverty 
2012,628,1,30,39,76,5,190,42,31,6,20669,84,36,38,8,694,775,61,1,
2013,660,1,32,40,84,4,206,48,30,7,20776,84,33,40,10,712,787,71,1,
2014,703,1,30,42,91,5,214,55,34,7,20320,85,32,44,8,714,802,54,1,
2015,745,1,29,47,92,6,213,73,38,10,21705,81,29,42,10,720,808,46,1,
2016,763,1,30,47,95,9,218,71,45,11,21693,62,13,38,10,747,819,50,1,
2017,763,1,30,46,95,8,219,69,44,10,21768,62,13,38,10,748,820,51,1,
2018,767,1,30,47,96,8,219,70,44,10,21823,63,13,39,10,750,822,53,1,
2019,771,1,31,47,97,8,220,71,43,10,21883,64,13,39,10,753,824,54,1,
2020,775,1,31,47,98,8,220,72,43,10,21943,65,13,40,11,755,826,56,1,
2021,779,1,31,48,99,8,221,72,43,11,22004,66,13,41,11,757,827,57,1,
